x,y,species cloglog values
963.0,963.0,4.0547343E-4
964.0,964.0,0.32618317
965.0,965.0,0.17398064
966.0,966.0,0.11096496
967.0,967.0,0.057483226
968.0,968.0,0.04927108
969.0,969.0,0.06550649
970.0,970.0,0.0033094173
971.0,971.0,0.5303381
972.0,972.0,0.4432372
973.0,973.0,0.24036112
974.0,974.0,0.024110498
975.0,975.0,0.034580145
976.0,976.0,0.0011665262
977.0,977.0,0.4940088
978.0,978.0,0.0019657488
979.0,979.0,8.8827935E-4
980.0,980.0,0.0013820834
981.0,981.0,0.010499601
982.0,982.0,6.759814E-4
983.0,983.0,4.1240026E-4
984.0,984.0,0.036520362
985.0,985.0,0.0012963216
986.0,986.0,0.010096431
987.0,987.0,0.48375547
988.0,988.0,0.061082635
989.0,989.0,0.001623531
990.0,990.0,0.073051594
991.0,991.0,0.017400283
992.0,992.0,0.011235647
993.0,993.0,0.0191995
994.0,994.0,0.024837896
995.0,995.0,6.604437E-4
996.0,996.0,0.22868283
997.0,997.0,0.0076952595
998.0,998.0,0.028069131
999.0,999.0,0.3469413
1000.0,1000.0,0.010209846
1001.0,1001.0,0.008031594
1002.0,1002.0,0.020908108
1003.0,1003.0,0.0018027204
1004.0,1004.0,0.41616598
1005.0,1005.0,0.001064786
1006.0,1006.0,0.011436699
1007.0,1007.0,0.03392615
1008.0,1008.0,0.7039959
1009.0,1009.0,0.0016843365
1010.0,1010.0,0.31399685
1011.0,1011.0,0.32768092
1012.0,1012.0,0.21616872
1013.0,1013.0,0.002981177
1014.0,1014.0,0.21909183
1015.0,1015.0,0.07186646
1016.0,1016.0,0.005325058
1017.0,1017.0,0.37440827
1018.0,1018.0,0.17156236
1019.0,1019.0,0.17506245
1020.0,1020.0,0.3164266
1021.0,1021.0,0.01198319
1022.0,1022.0,0.007968966
1023.0,1023.0,0.11979601
1024.0,1024.0,0.03167437
1025.0,1025.0,0.047466498
1026.0,1026.0,0.035521865
1027.0,1027.0,0.012427878
1028.0,1028.0,0.0084689185
1029.0,1029.0,0.0074460427
1030.0,1030.0,0.0061747213
1031.0,1031.0,0.021798227
1032.0,1032.0,0.024054853
1033.0,1033.0,0.107232966
1034.0,1034.0,0.11133398
1035.0,1035.0,0.37938383
1036.0,1036.0,0.0030813133
1037.0,1037.0,0.0040040636
1038.0,1038.0,0.0028818091
1039.0,1039.0,0.28080556
1040.0,1040.0,8.3238195E-4
1041.0,1041.0,0.011136847
1042.0,1042.0,0.13083379
1043.0,1043.0,0.0010588979
1044.0,1044.0,0.12512591
1045.0,1045.0,0.023387944
1046.0,1046.0,3.7226113E-4
1047.0,1047.0,0.004474792
1048.0,1048.0,0.301136
1049.0,1049.0,9.618045E-4
1050.0,1050.0,0.53194237
1051.0,1051.0,0.053008463
1052.0,1052.0,0.018765286
1053.0,1053.0,0.0031037044
1054.0,1054.0,0.017931543
1055.0,1055.0,0.003756516
1056.0,1056.0,0.11898138
1057.0,1057.0,0.63451546
1058.0,1058.0,0.060399756
1059.0,1059.0,0.001004525
1060.0,1060.0,0.19334848
1061.0,1061.0,0.011293853
1062.0,1062.0,0.11651583
1063.0,1063.0,9.153242E-4
1064.0,1064.0,0.044245116
1065.0,1065.0,0.0014784158
1066.0,1066.0,5.9270853E-4
1067.0,1067.0,0.0019610417
1068.0,1068.0,0.44789493
1069.0,1069.0,0.018798247
1070.0,1070.0,0.61508936
1071.0,1071.0,0.20655473
1072.0,1072.0,0.09317615
1073.0,1073.0,0.15308166
1074.0,1074.0,4.3509208E-4
1075.0,1075.0,0.036061235
1076.0,1076.0,0.024114583
1077.0,1077.0,0.0013862726
1078.0,1078.0,0.007543049
1079.0,1079.0,0.5310583
1080.0,1080.0,0.008690859
1081.0,1081.0,7.038957E-4
1082.0,1082.0,0.16461371
1083.0,1083.0,0.4268985
1084.0,1084.0,0.0049168966
1085.0,1085.0,0.0023540996
1086.0,1086.0,0.004124819
1087.0,1087.0,0.006814329
1088.0,1088.0,0.0010864865
1089.0,1089.0,0.013562581
1090.0,1090.0,0.63013434
1091.0,1091.0,0.003820038
1092.0,1092.0,0.009445592
1093.0,1093.0,0.087348044
1094.0,1094.0,0.008943891
1095.0,1095.0,0.054940015
1096.0,1096.0,1.0160431E-4
1097.0,1097.0,0.0015677792
1098.0,1098.0,0.024933305
1099.0,1099.0,0.3108196
1100.0,1100.0,7.5797836E-4
1101.0,1101.0,0.0030938694
1102.0,1102.0,9.680401E-4
1103.0,1103.0,0.007563997
1104.0,1104.0,0.19814092
1105.0,1105.0,0.03144399
1106.0,1106.0,0.002473437
1107.0,1107.0,0.05735294
1108.0,1108.0,0.008566462
1109.0,1109.0,0.21385698
1110.0,1110.0,0.01100086
1111.0,1111.0,0.4152378
1112.0,1112.0,0.20178378
1113.0,1113.0,0.039604552
1114.0,1114.0,0.13191572
1115.0,1115.0,0.060961626
1116.0,1116.0,0.003164623
1117.0,1117.0,0.0032931846
1118.0,1118.0,1.2350045E-4
1119.0,1119.0,0.011407535
1120.0,1120.0,0.010849674
1121.0,1121.0,0.019036978
1122.0,1122.0,0.0022026973
1123.0,1123.0,0.1378003
1124.0,1124.0,0.012425132
1125.0,1125.0,0.039826598
1126.0,1126.0,0.0097314
1127.0,1127.0,0.008829268
1128.0,1128.0,0.09108207
1129.0,1129.0,0.4072221
1130.0,1130.0,0.02466449
1131.0,1131.0,0.00543463
1132.0,1132.0,3.2101801E-4
1133.0,1133.0,8.540089E-4
1134.0,1134.0,4.7192408E-4
1135.0,1135.0,0.4498253
1136.0,1136.0,0.0063300137
1137.0,1137.0,0.0031951657
1138.0,1138.0,0.03019053
1139.0,1139.0,0.018734496
1140.0,1140.0,0.22607104
1141.0,1141.0,0.023525557
1142.0,1142.0,0.005513373
1143.0,1143.0,0.13917927
1144.0,1144.0,0.013928209
1145.0,1145.0,0.0033292891
1146.0,1146.0,0.13643213
1147.0,1147.0,0.009707515
1148.0,1148.0,0.24857104
1149.0,1149.0,0.018109577
1150.0,1150.0,0.3143668
1151.0,1151.0,0.27655518
1152.0,1152.0,0.0021630747
1153.0,1153.0,0.0048233466
1154.0,1154.0,0.01970678
1155.0,1155.0,0.010792481
1156.0,1156.0,2.1099648E-4
1157.0,1157.0,0.056163
1158.0,1158.0,0.0069565894
1159.0,1159.0,0.45514894
1160.0,1160.0,0.016190106
1161.0,1161.0,0.024985988
1162.0,1162.0,0.10737055
1163.0,1163.0,0.28305542
1164.0,1164.0,8.3123374E-4
1165.0,1165.0,0.5414217
1166.0,1166.0,0.025856208
1167.0,1167.0,0.06124127
1168.0,1168.0,8.12269E-4
1169.0,1169.0,0.24305508
1170.0,1170.0,5.741294E-4
1171.0,1171.0,0.020596
1172.0,1172.0,0.00408446
1173.0,1173.0,0.0015299568
1174.0,1174.0,0.0080757765
1175.0,1175.0,0.010012876
1176.0,1176.0,0.041931555
1177.0,1177.0,6.909732E-4
1178.0,1178.0,0.030644359
1179.0,1179.0,0.025713986
1180.0,1180.0,0.24105291
1181.0,1181.0,0.028449437
1182.0,1182.0,0.0012756141
1183.0,1183.0,0.0029397216
1184.0,1184.0,0.0015852639
1185.0,1185.0,0.19902864
1186.0,1186.0,0.0027476363
1187.0,1187.0,0.0073266705
1188.0,1188.0,0.013292591
1189.0,1189.0,0.003041409
1190.0,1190.0,7.1447453E-4
1191.0,1191.0,0.12640801
1192.0,1192.0,1.9559596E-4
1193.0,1193.0,0.013362989
1194.0,1194.0,9.71275E-4
1195.0,1195.0,0.11093893
1196.0,1196.0,0.03175244
1197.0,1197.0,0.01217864
1198.0,1198.0,0.0013118066
1199.0,1199.0,0.007836981
1200.0,1200.0,0.28422403
1201.0,1201.0,0.10170768
1202.0,1202.0,3.0454918E-4
1203.0,1203.0,0.049635246
1204.0,1204.0,4.6682474E-4
1205.0,1205.0,0.02401011
1206.0,1206.0,0.0058241896
1207.0,1207.0,8.837211E-4
1208.0,1208.0,0.004417594
1209.0,1209.0,0.010543471
1210.0,1210.0,0.46142924
1211.0,1211.0,0.04352319
1212.0,1212.0,0.043491878
1213.0,1213.0,0.20146737
1214.0,1214.0,0.01495013
1215.0,1215.0,0.73384553
1216.0,1216.0,0.0015952371
1217.0,1217.0,7.956364E-4
1218.0,1218.0,0.65100485
1219.0,1219.0,0.0023092863
1220.0,1220.0,0.4436824
1221.0,1221.0,0.23687968
1222.0,1222.0,0.02154674
1223.0,1223.0,0.008005216
1224.0,1224.0,0.13200268
1225.0,1225.0,0.117983416
1226.0,1226.0,0.45994008
1227.0,1227.0,0.056334294
1228.0,1228.0,0.011503525
1229.0,1229.0,4.3640277E-4
1230.0,1230.0,0.029786382
1231.0,1231.0,0.020878024
1232.0,1232.0,0.26533684
1233.0,1233.0,0.3073227
1234.0,1234.0,0.0031694132
1235.0,1235.0,0.0023811262
1236.0,1236.0,0.024619019
1237.0,1237.0,0.0024516212
1238.0,1238.0,0.10018957
1239.0,1239.0,3.7125772E-4
1240.0,1240.0,0.54626
1241.0,1241.0,0.002087142
1242.0,1242.0,0.325328
1243.0,1243.0,0.7130382
1244.0,1244.0,0.0040834215
1245.0,1245.0,0.004029851
1246.0,1246.0,0.23786205
1247.0,1247.0,0.021331547
1248.0,1248.0,0.0067578154
1249.0,1249.0,0.00906963
1250.0,1250.0,8.9614163E-4
1251.0,1251.0,0.016063232
1252.0,1252.0,0.026207438
1253.0,1253.0,0.008129432
1254.0,1254.0,0.005533199
1255.0,1255.0,0.034724228
1256.0,1256.0,0.66203487
1257.0,1257.0,0.28081802
1258.0,1258.0,0.4230665
1259.0,1259.0,4.1025243E-4
1260.0,1260.0,0.05564961
1261.0,1261.0,0.0011182359
1262.0,1262.0,0.086653575
1263.0,1263.0,0.14862281
1264.0,1264.0,0.50414497
1265.0,1265.0,0.09060313
1266.0,1266.0,0.03351356
1267.0,1267.0,4.5137803E-4
1268.0,1268.0,0.04784305
1269.0,1269.0,0.3110587
1270.0,1270.0,0.08345057
1271.0,1271.0,0.061745718
1272.0,1272.0,0.0021445875
1273.0,1273.0,0.038925003
1274.0,1274.0,0.13447015
1275.0,1275.0,0.014622355
1276.0,1276.0,0.018605385
1277.0,1277.0,0.092897944
1278.0,1278.0,0.0036619143
1279.0,1279.0,0.02546759
1280.0,1280.0,0.032552313
1281.0,1281.0,0.29719242
1282.0,1282.0,0.010676473
1283.0,1283.0,0.012334901
1284.0,1284.0,0.010110934
1285.0,1285.0,0.003089861
1286.0,1286.0,0.68929833
1287.0,1287.0,0.48256692
1288.0,1288.0,0.011889651
1289.0,1289.0,0.13094279
1290.0,1290.0,0.091193356
1291.0,1291.0,0.18139087
1292.0,1292.0,0.7556007
1293.0,1293.0,1.1793195E-4
1294.0,1294.0,0.005786624
1295.0,1295.0,0.5025891
1296.0,1296.0,0.19355856
1297.0,1297.0,0.0025495186
1298.0,1298.0,0.0071761124
1299.0,1299.0,0.23856823
1300.0,1300.0,0.004953373
1301.0,1301.0,0.0034551763
1302.0,1302.0,0.044069123
1303.0,1303.0,3.373316E-4
1304.0,1304.0,0.0024167132
1305.0,1305.0,0.012807171
1306.0,1306.0,0.0016255851
1307.0,1307.0,0.014334916
1308.0,1308.0,0.5770592
1309.0,1309.0,0.0019810009
1310.0,1310.0,0.1253177
1311.0,1311.0,0.0013406039
1312.0,1312.0,0.05008662
1313.0,1313.0,0.22200474
1314.0,1314.0,0.13921207
1315.0,1315.0,0.008275621
1316.0,1316.0,0.0021641739
1317.0,1317.0,0.052707493
1318.0,1318.0,0.05374411
1319.0,1319.0,0.12833011
1320.0,1320.0,0.004973666
1321.0,1321.0,0.06563768
1322.0,1322.0,0.6632528
1323.0,1323.0,0.03473819
1324.0,1324.0,0.08610229
1325.0,1325.0,0.0012499711
1326.0,1326.0,5.1831384E-4
1327.0,1327.0,3.2614233E-4
1328.0,1328.0,0.2780852
1329.0,1329.0,0.24582678
1330.0,1330.0,0.0022122003
1331.0,1331.0,7.788212E-4
1332.0,1332.0,0.0033616966
1333.0,1333.0,0.40423253
1334.0,1334.0,0.45852444
1335.0,1335.0,0.001321921
1336.0,1336.0,0.011212971
1337.0,1337.0,0.034169756
1338.0,1338.0,0.523929
1339.0,1339.0,0.059373885
1340.0,1340.0,0.28646487
1341.0,1341.0,0.0017130709
1342.0,1342.0,0.01585848
1343.0,1343.0,0.23799986
1344.0,1344.0,0.102856584
1345.0,1345.0,0.0012930664
1346.0,1346.0,8.737007E-4
1347.0,1347.0,0.0017441192
1348.0,1348.0,0.18346344
1349.0,1349.0,0.0015767484
1350.0,1350.0,5.211495E-4
1351.0,1351.0,0.01669253
1352.0,1352.0,0.23550442
1353.0,1353.0,6.9760875E-4
1354.0,1354.0,0.33114293
1355.0,1355.0,0.0014336896
1356.0,1356.0,0.040032357
1357.0,1357.0,0.021827953
1358.0,1358.0,0.12900406
1359.0,1359.0,3.1461506E-4
1360.0,1360.0,0.004871506
1361.0,1361.0,0.081689246
1362.0,1362.0,0.060908005
1363.0,1363.0,3.3458346E-4
1364.0,1364.0,0.0027893146
1365.0,1365.0,0.024849787
1366.0,1366.0,0.0017802978
1367.0,1367.0,6.6009664E-4
1368.0,1368.0,0.010899578
1369.0,1369.0,1.14939976E-4
1370.0,1370.0,0.0013420681
1371.0,1371.0,0.01962958
1372.0,1372.0,0.030357065
1373.0,1373.0,4.6355903E-4
1374.0,1374.0,0.027380979
1375.0,1375.0,0.0018166344
1376.0,1376.0,0.0709474
1377.0,1377.0,0.7582585
1378.0,1378.0,0.09058133
1379.0,1379.0,0.21733648
1380.0,1380.0,0.021330552
1381.0,1381.0,0.0023420213
1382.0,1382.0,0.025661523
1383.0,1383.0,0.02616144
1384.0,1384.0,0.0030149135
1385.0,1385.0,0.0012348348
1386.0,1386.0,0.010638388
1387.0,1387.0,0.014379479
1388.0,1388.0,4.6977866E-4
1389.0,1389.0,0.0023476381
1390.0,1390.0,0.09404899
1391.0,1391.0,0.24793431
1392.0,1392.0,0.10350309
1393.0,1393.0,9.0745074E-4
1394.0,1394.0,0.052015603
1395.0,1395.0,0.0019739852
1396.0,1396.0,0.4286873
1397.0,1397.0,0.39045098
1398.0,1398.0,0.13925286
1399.0,1399.0,0.41767502
1400.0,1400.0,0.06755636
1401.0,1401.0,0.08350758
1402.0,1402.0,0.021392127
1403.0,1403.0,0.0027696546
1404.0,1404.0,0.011125375
1405.0,1405.0,0.17796162
1406.0,1406.0,0.0022734676
1407.0,1407.0,6.338944E-4
1408.0,1408.0,0.13350601
1409.0,1409.0,0.0039130733
1410.0,1410.0,0.012499228
1411.0,1411.0,0.10053993
1412.0,1412.0,5.072448E-4
1413.0,1413.0,0.07057316
1414.0,1414.0,0.017714329
1415.0,1415.0,0.08796822
1416.0,1416.0,0.004317792
1417.0,1417.0,0.0026130774
1418.0,1418.0,0.30512857
1419.0,1419.0,0.17317218
1420.0,1420.0,0.0018316056
1421.0,1421.0,0.0044730483
1422.0,1422.0,0.007872121
1423.0,1423.0,0.012113488
1424.0,1424.0,0.097703606
1425.0,1425.0,0.015031197
1426.0,1426.0,0.23689616
1427.0,1427.0,0.0011527092
1428.0,1428.0,0.055152483
1429.0,1429.0,0.009225675
1430.0,1430.0,0.052886315
1431.0,1431.0,9.463379E-5
1432.0,1432.0,0.035051566
1433.0,1433.0,0.012167558
1434.0,1434.0,0.039629854
1435.0,1435.0,7.011907E-4
1436.0,1436.0,0.011741384
1437.0,1437.0,0.42412138
1438.0,1438.0,7.6436903E-4
1439.0,1439.0,0.19275503
1440.0,1440.0,0.0020949044
1441.0,1441.0,0.0028072551
1442.0,1442.0,0.45177102
1443.0,1443.0,0.08524961
1444.0,1444.0,0.023080263
1445.0,1445.0,0.08276437
1446.0,1446.0,0.33512944
1447.0,1447.0,0.0013640577
1448.0,1448.0,0.032847527
1449.0,1449.0,0.022234043
1450.0,1450.0,2.1699496E-4
1451.0,1451.0,0.014536171
1452.0,1452.0,0.019247426
1453.0,1453.0,0.13709259
1454.0,1454.0,0.049210414
1455.0,1455.0,0.0014206195
1456.0,1456.0,0.015517511
1457.0,1457.0,0.0026241988
1458.0,1458.0,0.015992193
1459.0,1459.0,0.2563674
1460.0,1460.0,0.056990102
1461.0,1461.0,0.25008202
1462.0,1462.0,0.016942514
1463.0,1463.0,0.057143033
1464.0,1464.0,0.003661771
1465.0,1465.0,0.0014622753
1466.0,1466.0,0.7460152
1467.0,1467.0,0.0015810588
1468.0,1468.0,0.3099043
1469.0,1469.0,0.008275099
1470.0,1470.0,0.20125625
1471.0,1471.0,0.008057768
1472.0,1472.0,0.39293206
1473.0,1473.0,0.044283576
1474.0,1474.0,0.0131042255
1475.0,1475.0,0.0099711735
1476.0,1476.0,0.0032853894
1477.0,1477.0,9.5434766E-4
1478.0,1478.0,0.3981268
1479.0,1479.0,0.016491348
1480.0,1480.0,0.23777078
1481.0,1481.0,0.58071077
1482.0,1482.0,0.026695542
1483.0,1483.0,0.015231696
1484.0,1484.0,0.8495741
1485.0,1485.0,0.13597257
1486.0,1486.0,0.008237348
1487.0,1487.0,0.011995442
1488.0,1488.0,4.7848988E-4
1489.0,1489.0,0.034683354
1490.0,1490.0,3.9946905E-4
1491.0,1491.0,7.141E-4
1492.0,1492.0,0.0569835
1493.0,1493.0,0.35518235
1494.0,1494.0,0.094305485
1495.0,1495.0,0.031465042
1496.0,1496.0,0.0013516379
1497.0,1497.0,7.4294634E-4
1498.0,1498.0,0.0050454116
1499.0,1499.0,0.0023530175
1500.0,1500.0,0.7119485
1501.0,1501.0,0.0525686
1502.0,1502.0,0.022308946
1503.0,1503.0,0.18147083
1504.0,1504.0,0.73830426
1505.0,1505.0,0.002792369
1506.0,1506.0,0.00109425
1507.0,1507.0,0.0017740506
1508.0,1508.0,0.5092499
1509.0,1509.0,0.28470054
1510.0,1510.0,0.002346299
1511.0,1511.0,5.587467E-4
1512.0,1512.0,2.6632624E-4
1513.0,1513.0,0.002275209
1514.0,1514.0,0.47783303
1515.0,1515.0,0.0037211305
1516.0,1516.0,4.8224613E-4
1517.0,1517.0,0.0025954726
1518.0,1518.0,3.5724544E-4
1519.0,1519.0,0.010086451
1520.0,1520.0,0.037085664
1521.0,1521.0,0.01666572
1522.0,1522.0,0.014047861
1523.0,1523.0,5.732683E-4
1524.0,1524.0,0.011208439
1525.0,1525.0,0.2953062
1526.0,1526.0,0.025976341
1527.0,1527.0,0.04731925
1528.0,1528.0,0.020699684
1529.0,1529.0,0.0021824585
1530.0,1530.0,0.24079783
1531.0,1531.0,0.07732947
1532.0,1532.0,0.08182307
1533.0,1533.0,0.017969994
1534.0,1534.0,0.05111279
1535.0,1535.0,0.020029806
1536.0,1536.0,0.017233139
1537.0,1537.0,0.00446134
1538.0,1538.0,0.18631755
1539.0,1539.0,0.72370887
1540.0,1540.0,0.104565874
1541.0,1541.0,0.048209473
1542.0,1542.0,0.02024264
1543.0,1543.0,0.38261008
1544.0,1544.0,0.0024261924
1545.0,1545.0,0.20640801
1546.0,1546.0,0.001385765
1547.0,1547.0,0.35290095
1548.0,1548.0,0.010872803
1549.0,1549.0,0.0018681468
1550.0,1550.0,5.752621E-4
1551.0,1551.0,0.25766492
1552.0,1552.0,0.031692255
1553.0,1553.0,0.51315504
1554.0,1554.0,2.6123552E-4
1555.0,1555.0,6.712948E-4
1556.0,1556.0,0.35197842
1557.0,1557.0,0.1465593
1558.0,1558.0,0.020575974
1559.0,1559.0,0.19404358
1560.0,1560.0,0.10374386
1561.0,1561.0,0.41479054
1562.0,1562.0,0.029054148
1563.0,1563.0,8.958012E-4
1564.0,1564.0,0.03297582
1565.0,1565.0,2.417579E-4
1566.0,1566.0,0.18419428
1567.0,1567.0,0.0012974511
1568.0,1568.0,0.09130568
1569.0,1569.0,0.33625758
1570.0,1570.0,0.001229387
1571.0,1571.0,0.011421547
1572.0,1572.0,0.0065818354
1573.0,1573.0,0.46751988
1574.0,1574.0,0.0021497898
1575.0,1575.0,0.0050526606
1576.0,1576.0,0.019055061
1577.0,1577.0,0.009998312
1578.0,1578.0,0.0051556365
1579.0,1579.0,0.035987597
1580.0,1580.0,9.968488E-4
1581.0,1581.0,0.25141662
1582.0,1582.0,0.0015105562
1583.0,1583.0,4.158712E-4
1584.0,1584.0,0.020035798
1585.0,1585.0,0.0016675751
1586.0,1586.0,0.0029616272
1587.0,1587.0,0.0013277311
1588.0,1588.0,0.15087806
1589.0,1589.0,6.2169763E-4
1590.0,1590.0,0.3401638
1591.0,1591.0,0.21700606
1592.0,1592.0,7.9153443E-4
1593.0,1593.0,0.011040181
1594.0,1594.0,0.016814033
1595.0,1595.0,0.0018933326
1596.0,1596.0,0.086785845
1597.0,1597.0,0.0017499793
1598.0,1598.0,3.794176E-4
1599.0,1599.0,0.04186192
1600.0,1600.0,0.6195765
1601.0,1601.0,1.7407017E-4
1602.0,1602.0,0.008445005
1603.0,1603.0,0.25422043
1604.0,1604.0,0.3222099
1605.0,1605.0,0.0029223168
1606.0,1606.0,4.0656756E-4
1607.0,1607.0,0.051175814
1608.0,1608.0,0.029607743
1609.0,1609.0,0.21337073
1610.0,1610.0,0.010576993
1611.0,1611.0,0.0040350775
1612.0,1612.0,0.018990444
1613.0,1613.0,0.024646394
1614.0,1614.0,0.0011142239
1615.0,1615.0,5.1103486E-4
1616.0,1616.0,0.004324334
1617.0,1617.0,0.10859529
1618.0,1618.0,0.0011791359
1619.0,1619.0,0.0050546187
1620.0,1620.0,0.20932154
1621.0,1621.0,0.005693049
1622.0,1622.0,8.330104E-4
1623.0,1623.0,0.39588654
1624.0,1624.0,0.12262617
1625.0,1625.0,4.3316977E-4
1626.0,1626.0,0.0017422904
1627.0,1627.0,0.007355155
1628.0,1628.0,0.0043221326
1629.0,1629.0,0.0016071615
1630.0,1630.0,0.0016309222
1631.0,1631.0,3.6663533E-4
1632.0,1632.0,0.064368
1633.0,1633.0,0.011456118
1634.0,1634.0,0.24092548
1635.0,1635.0,0.012885352
1636.0,1636.0,0.009178802
1637.0,1637.0,0.14344075
1638.0,1638.0,0.0028968053
1639.0,1639.0,0.42186347
1640.0,1640.0,0.0075438637
1641.0,1641.0,0.19282003
1642.0,1642.0,0.10953996
1643.0,1643.0,0.042507894
1644.0,1644.0,0.0034756158
1645.0,1645.0,0.0033838435
1646.0,1646.0,0.13370338
1647.0,1647.0,8.62506E-4
1648.0,1648.0,0.31629106
1649.0,1649.0,0.057011057
1650.0,1650.0,0.025580795
1651.0,1651.0,0.26441488
1652.0,1652.0,0.0044360403
1653.0,1653.0,0.1747852
1654.0,1654.0,0.005676525
1655.0,1655.0,0.0044828462
1656.0,1656.0,0.037769772
1657.0,1657.0,3.9138348E-4
1658.0,1658.0,0.0012387953
1659.0,1659.0,7.3485926E-4
1660.0,1660.0,0.021650812
1661.0,1661.0,0.62305695
1662.0,1662.0,0.017977497
1663.0,1663.0,0.00722313
1664.0,1664.0,0.008861997
1665.0,1665.0,0.024594616
1666.0,1666.0,5.9604505E-4
1667.0,1667.0,0.13610934
1668.0,1668.0,0.15246063
1669.0,1669.0,0.0013800416
1670.0,1670.0,0.0020151106
1671.0,1671.0,0.022340627
1672.0,1672.0,0.0153736
1673.0,1673.0,0.29324555
1674.0,1674.0,0.023577515
1675.0,1675.0,0.027786337
1676.0,1676.0,0.15183301
1677.0,1677.0,8.6834957E-4
1678.0,1678.0,0.02901555
1679.0,1679.0,0.05545141
1680.0,1680.0,0.034414615
1681.0,1681.0,0.0050163274
1682.0,1682.0,0.038718246
1683.0,1683.0,0.0015743502
1684.0,1684.0,0.30228287
1685.0,1685.0,0.07191356
1686.0,1686.0,0.0018842628
1687.0,1687.0,0.37443674
1688.0,1688.0,0.1298138
1689.0,1689.0,0.008828203
1690.0,1690.0,7.5507414E-4
1691.0,1691.0,0.01549819
1692.0,1692.0,0.12649131
1693.0,1693.0,9.375528E-4
1694.0,1694.0,0.20587328
1695.0,1695.0,0.2748837
1696.0,1696.0,0.07194435
1697.0,1697.0,0.21869294
1698.0,1698.0,0.39153332
1699.0,1699.0,0.028216394
1700.0,1700.0,0.0065206494
1701.0,1701.0,0.016818613
1702.0,1702.0,0.21943663
1703.0,1703.0,1.2960436E-4
1704.0,1704.0,8.0295623E-4
1705.0,1705.0,0.008895239
1706.0,1706.0,0.45879307
1707.0,1707.0,0.15930352
1708.0,1708.0,0.19243923
1709.0,1709.0,0.006378062
1710.0,1710.0,8.3276123E-4
1711.0,1711.0,0.07848835
1712.0,1712.0,0.00205401
1713.0,1713.0,0.02078781
1714.0,1714.0,0.0017699824
1715.0,1715.0,0.35159516
1716.0,1716.0,8.0359826E-4
1717.0,1717.0,0.07443709
1718.0,1718.0,0.02554966
1719.0,1719.0,0.034535795
1720.0,1720.0,0.0046050074
1721.0,1721.0,0.8968118
1722.0,1722.0,0.2131249
1723.0,1723.0,0.0017914798
1724.0,1724.0,0.0012166557
1725.0,1725.0,0.13904512
1726.0,1726.0,6.2228576E-4
1727.0,1727.0,0.045161393
1728.0,1728.0,0.024922878
1729.0,1729.0,0.010799851
1730.0,1730.0,0.0010996748
1731.0,1731.0,0.172414
1732.0,1732.0,1.2249837E-4
1733.0,1733.0,0.018453967
1734.0,1734.0,0.14638793
1735.0,1735.0,0.22673777
1736.0,1736.0,3.5920207E-4
1737.0,1737.0,0.02456029
1738.0,1738.0,0.004855156
1739.0,1739.0,0.0010251018
1740.0,1740.0,3.3812746E-4
1741.0,1741.0,0.0036857384
1742.0,1742.0,0.019448755
1743.0,1743.0,0.011380959
1744.0,1744.0,0.0010799422
1745.0,1745.0,0.0030690639
1746.0,1746.0,0.020481676
1747.0,1747.0,0.054939423
1748.0,1748.0,0.0032346179
1749.0,1749.0,0.0015579822
1750.0,1750.0,0.005164467
1751.0,1751.0,0.005848527
1752.0,1752.0,0.0024159164
1753.0,1753.0,0.01448405
1754.0,1754.0,0.0071590375
1755.0,1755.0,0.118739374
1756.0,1756.0,0.22027022
1757.0,1757.0,0.02477929
1758.0,1758.0,0.052365102
1759.0,1759.0,0.14860484
